repository_name,file_path,all_committers
microsoft/vscode,src/vs/editor/common/core/2d/rect.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/arrayEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/docs/BaseEdit_compose.dio.svg,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/docs/BaseEdit_normalize.dio.svg,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/docs/BaseEdit_rebase.dio.svg,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/edit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/lengthEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/lineEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/stringEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/textEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/misc/indentation.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/ranges/columnRange.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/ranges/rangeMapping.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/ranges/rangeSingleLine.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/text/abstractText.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/text/getPositionOffsetTransformerFromTextModel.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/text/positionToOffset.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/core/text/textLength.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/cursor/cursorTypeEditOperations.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/inputMode.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/languages/highlights/css.scm,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/languages/highlights/ini.scm,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/languages/highlights/regex.scm,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/languages/highlights/typescript.scm,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/languages/injections/typescript.scm,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/languages/supports/indentationLineProcessor.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/textModelStringEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/textModelText.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/abstractSyntaxTokenBackend.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/tokenizationTextModelPart.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/tokenizerSyntaxTokenBackend.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/cursorUtils.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/tokenStore.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/treeSitterSyntaxTokenBackend.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/treeSitterTokenizationImpl.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/treeSitterTree.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/editorWebWorker.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/editorWebWorkerMain.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/findSectionHeaders.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/textModelSync/textModelSync.impl.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/textModelSync/textModelSync.protocol.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/treeSitter/treeSitterLibraryService.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/services/treeSitter/treeSitterThemeService.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/textModelEditReason.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/tokens/common.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/tokens/tokenArray.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/tokens/tokenWithTextArray.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/viewLayout/lineHeights.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/common/viewModel/glyphLanesModel.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerContribution.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParticipantUtils.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParts/colorPickerBody.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParts/colorPickerCloseButton.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParts/colorPickerHeader.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParts/colorPickerInsertButton.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParts/colorPickerSaturationBox.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/colorPickerParts/colorPickerStrip.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/hoverColorPicker/hoverColorPicker.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/hoverColorPicker/hoverColorPickerContribution.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/hoverColorPicker/hoverColorPickerParticipant.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/standaloneColorPicker/standaloneColorPickerActions.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/standaloneColorPicker/standaloneColorPickerController.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/standaloneColorPicker/standaloneColorPickerParticipant.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/colorPicker/browser/standaloneColorPicker/standaloneColorPickerWidget.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/find/browser/findWidgetSearchHistory.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/find/browser/replaceWidgetHistory.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/gpu/browser/gpuActions.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverComputer.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverController.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverRendered.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverStatusBar.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverTypes.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverWidget.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/contentHoverWidgetWrapper.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/glyphHoverComputer.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/glyphHoverController.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/glyphHoverWidget.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/hoverAccessibleViews.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/hoverActionIds.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/hoverActions.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/hoverContribution.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/hover/browser/hoverUtils.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/indentation/common/indentation.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/indentation/test/browser/indentationLineProcessor.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/controller/commandIds.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/controller/commands.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/controller/inlineCompletionContextKeys.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/controller/inlineCompletionsController.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/hintsWidget/hoverParticipant.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/hintsWidget/inlineCompletionsHintsWidget.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/inlineCompletionsAccessibleView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/animation.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/changeRecorder.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/computeGhostText.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/ghostText.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/inlineCompletionsModel.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/inlineCompletionsSource.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/inlineEdit.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/inlineEditsAdapter.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/inlineSuggestionItem.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/provideInlineCompletions.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/singleTextEditHelpers.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/model/suggestWidgetAdapter.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/structuredLogger.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/ghostText/ghostTextView.css,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/ghostText/ghostTextView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineCompletionsView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/components/gutterIndicatorMenu.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/components/gutterIndicatorView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/components/indicatorView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditWithChanges.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsModel.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsNewUsers.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViewInterface.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViewProducer.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/debugVisualization.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsCollapsedView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsCustomView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsDeletionView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsInsertionView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsLineReplacementView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsSideBySideView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsWordInsertView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/inlineEditsWordReplacementView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/inlineEditsViews/originalEditorInlineDiffView.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/theme.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/utils/utils.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/view.css,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/test/browser/computeGhostText.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/test/browser/getSecondaryEdits.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/test/browser/inlineCompletions.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/test/browser/inlineEdits.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/insertFinalNewLine/browser/insertFinalNewLine.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/insertFinalNewLine/browser/insertFinalNewLineCommand.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/placeholderText/browser/placeholderText.contribution.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/placeholderText/browser/placeholderText.css,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/placeholderText/browser/placeholderTextContribution.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/rename/browser/renameWidget.css,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/rename/browser/renameWidget.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/contrib/sectionHeaders/browser/sectionHeaders.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/editor.worker.start.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/standalone/browser/standaloneTreeSitterLibraryService.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/editor/standalone/browser/standaloneWebWorker.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/media/github.svg,"Jian Qiang Wu, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/media/google.svg,"Jian Qiang Wu, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/test/common/mockChatModeService.ts,"Jian Qiang Wu, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/git-branches.test.ts,copilot-swe-agent[bot]
microsoft/vscode,src/vs/workbench/contrib/chat/browser/media/github.svg,"matthew-godin, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/media/google.svg,"matthew-godin, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/common/chatResponseResourceFileSystemProvider.ts,"matthew-godin, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/test/common/mockChatModeService.ts,"matthew-godin, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/media/github.svg,"Benjamin Pasero, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/media/google.svg,"Benjamin Pasero, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/test/common/mockChatModeService.ts,"Rob Lourens, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/common/chatResponseResourceFileSystemProvider.ts,"Connor Peet, GitHub"
microsoft/vscode,src/vs/workbench/contrib/mcp/common/mcpSamplingLog.ts,"matthew-godin, GitHub"
microsoft/vscode,src/vs/workbench/contrib/mcp/test/common/mcpSamplingLog.test.ts,"matthew-godin, GitHub"
microsoft/vscode,src/vs/workbench/contrib/mcp/common/mcpSamplingLog.ts,"Connor Peet, GitHub"
microsoft/vscode,src/vs/workbench/contrib/mcp/test/common/mcpSamplingLog.test.ts,"Connor Peet, GitHub"
microsoft/vscode,.vscode/sdfsd/test.ipynb,"Elijah King, GitHub"
microsoft/vscode,extensions/prompt-basics/snippets/chatmode.code-snippets,"Elijah King, GitHub"
microsoft/vscode,src/tsconfig.defineClassFields.json,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/decorators/logTime.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/oauth.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/experimental/utils.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/map.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/baseObservable.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/constObservable.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/derived.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/observableFromEvent.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/observableSignal.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/observableSignalFromEvent.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/observables/observableValue.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/reactions/autorun.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/set.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/transaction.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/utils/runOnChange.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/utils/utils.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/utils/valueWithChangeEvent.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/test/common/logTime.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/test/common/mockObject.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/base/test/common/oauth.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/compositeToken.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/frontMatterCodec/parsers/frontMatterRecord/frontMatterRecord.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/frontMatterCodec/parsers/frontMatterRecord/frontMatterRecordName.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/frontMatterCodec/parsers/frontMatterRecord/frontMatterRecordNameWithDelimiter.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/frontMatterCodec/parsers/frontMatterRecord/index.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/frontMatterCodec/parsers/frontMatterSequence.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/frontMatterCodec/tokens/frontMatterSequence.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/textToken.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/utils/objectStream.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/codecs/utils/objectStreamFromTextModel.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/arrayEdit.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/docs/BaseEdit_compose.dio.svg,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/docs/BaseEdit_normalize.dio.svg,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/docs/BaseEdit_rebase.dio.svg,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/edit.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/lengthEdit.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/edits/stringEdit.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/text/abstractText.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/core/text/getPositionOffsetTransformerFromTextModel.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/model/textModelStringEdit.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/tokenizationTextModelPart.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/tokenizerSyntaxTokenBackend.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/treeSitterSyntaxTokenBackend.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/treeSitterTokenizationImpl.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/model/tokens/treeSitter/treeSitterTree.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/services/treeSitter/treeSitterLibraryService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/services/treeSitter/treeSitterThemeService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/common/textModelEditReason.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/standalone/browser/standaloneTreeSitterLibraryService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/frontMatterDecoder/frontMatterBoolean.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/frontMatterDecoder/frontMatterDecoder.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/frontMatterDecoder/frontMatterRecord.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/frontMatterDecoder/frontMatterSequence.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/testUtils/randomRange.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/testUtils/randomTokens.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/tokens/baseToken.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/tokens/compositeToken.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/tokens/simpleToken.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/codecs/utils/objectStream.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/core/edit.test.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/editor/test/common/services/testTreeSitterLibraryService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/accessibilitySignal/browser/media/chatUserActionRequired.mp3,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/accessibilitySignal/browser/media/codeActionApplied.mp3,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/accessibilitySignal/browser/media/codeActionTriggered.mp3,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/browserElements/common/browserElements.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/browserElements/common/nativeBrowserElementsService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/browserElements/electron-main/nativeBrowserElementsMainService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/mcp/common/mcpGalleryService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/mcp/common/mcpManagement.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/platform/mcp/common/mcpManagementService.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/api/node/extHostAuthentication.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/authentication/browser/actions/manageAccountPreferencesForMcpServerAction.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/authentication/browser/actions/manageDynamicAuthenticationProvidersAction.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/authentication/browser/actions/manageTrustedMcpServersForAccountAction.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/chatContext.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/chatToolPicker.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/promptActions/chatModeActions.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatContentParts/chatErrorConfirmationPart.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatContentParts/toolInvocationParts/chatExtensionsInstallToolSubPart.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatContentParts/toolInvocationParts/chatInputOutputMarkdownProgressPart.ts,"Elijah King, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatContentParts/toolInvocationParts/chatResultListSubPart.ts,"Elijah King, GitHub"
